NC_045512	China
MT451097	Australia
MT451098	Australia
MT451099	Australia
MT451100	Australia
MT451101	Australia
MT451102	Australia
MT451103	Australia
MT451104	Australia
MT451105	Australia
MT451106	Australia
MT451107	Australia
MT451108	Australia
MT451109	Australia
MT451110	Australia
MT451111	Australia
MT451112	Australia
MT451113	Australia
MT451114	Australia
MT451115	Australia
MT451116	Australia
MT451117	Australia
MT451118	Australia
MT451119	Australia
MT451120	Australia
MT451121	Australia
MT451122	Australia
MT451123	Australia
MT451124	Australia
MT451125	Australia
MT451126	Australia
MT451127	Australia
MT451128	Australia
MT451129	Australia
MT451130	Australia
MT451131	Australia
MT451132	Australia
MT451133	Australia
MT451134	Australia
MT451135	Australia
MT451136	Australia
MT451137	Australia
MT451138	Australia
MT451139	Australia
MT451140	Australia
MT451141	Australia
MT451142	Australia
MT451143	Australia
MT451144	Australia
MT451145	Australia
MT451146	Australia
MT451147	Australia
MT451148	Australia
MT451149	Australia
MT451150	Australia
MT451151	Australia
MT451152	Australia
MT451153	Australia
MT451154	Australia
MT451155	Australia
MT451156	Australia
MT451157	Australia
MT451158	Australia
MT451159	Australia
MT451160	Australia
MT451161	Australia
MT451162	Australia
MT451163	Australia
MT451164	Australia
MT451165	Australia
MT451166	Australia
MT451167	Australia
MT451168	Australia
MT451169	Australia
MT451170	Australia
MT451171	Australia
MT451172	Australia
MT451173	Australia
MT451174	Australia
MT451175	Australia
MT451176	Australia
MT451177	Australia
MT451178	Australia
MT451179	Australia
MT451180	Australia
MT451181	Australia
MT451182	Australia
MT451183	Australia
MT451184	Australia
MT451185	Australia
MT451186	Australia
MT451187	Australia
MT451188	Australia
MT451189	Australia
MT451190	Australia
MT451191	Australia
MT451192	Australia
MT451193	Australia
MT451194	Australia
MT451195	Australia
MT451196	Australia
MT451197	Australia
MT451198	Australia
MT451199	Australia
MT451200	Australia
MT451201	Australia
MT451202	Australia
MT451203	Australia
MT451204	Australia
MT451205	Australia
MT451206	Australia
MT451207	Australia
MT451208	Australia
MT451209	Australia
MT451210	Australia
MT451211	Australia
MT451212	Australia
MT451213	Australia
MT451214	Australia
MT451215	Australia
MT451216	Australia
MT451217	Australia
MT451218	Australia
MT451219	Australia
MT451220	Australia
MT451221	Australia
MT451222	Australia
MT451223	Australia
MT451224	Australia
MT451225	Australia
MT451226	Australia
MT451227	Australia
MT451228	Australia
MT451229	Australia
MT451230	Australia
MT451231	Australia
MT451232	Australia
MT451233	Australia
MT451234	Australia
MT451235	Australia
MT451236	Australia
MT451237	Australia
MT451238	Australia
MT451239	Australia
MT451240	Australia
MT451241	Australia
MT451242	Australia
MT451243	Australia
MT451244	Australia
MT451245	Australia
MT451246	Australia
MT451247	Australia
MT451248	Australia
MT451249	Australia
MT451250	Australia
MT451251	Australia
MT451252	Australia
MT451253	Australia
MT451254	Australia
MT451255	Australia
MT451256	Australia
MT451257	Australia
MT451258	Australia
MT451259	Australia
MT451260	Australia
MT451261	Australia
MT451262	Australia
MT451263	Australia
MT451264	Australia
MT451265	Australia
MT451266	Australia
MT451267	Australia
MT451268	Australia
MT451269	Australia
MT451270	Australia
MT451271	Australia
MT451272	Australia
MT451273	Australia
MT451274	Australia
MT451275	Australia
MT451276	Australia
MT451277	Australia
MT451278	Australia
MT451279	Australia
MT451280	Australia
MT451281	Australia
MT451282	Australia
MT451283	Australia
MT451284	Australia
MT451285	Australia
MT451286	Australia
MT451287	Australia
MT451288	Australia
MT451289	Australia
MT451290	Australia
MT451291	Australia
MT451292	Australia
MT451293	Australia
MT451294	Australia
MT451295	Australia
MT451296	Australia
MT451297	Australia
MT451298	Australia
MT451299	Australia
MT451300	Australia
MT451301	Australia
MT451302	Australia
MT451303	Australia
MT451304	Australia
MT451305	Australia
MT451306	Australia
MT451307	Australia
MT451308	Australia
MT451309	Australia
MT451310	Australia
MT451311	Australia
MT451312	Australia
MT451313	Australia
MT451314	Australia
MT451315	Australia
MT451316	Australia
MT451317	Australia
MT451318	Australia
MT451319	Australia
MT451320	Australia
MT451321	Australia
MT451322	Australia
MT451323	Australia
MT451324	Australia
MT451325	Australia
MT451326	Australia
MT451327	Australia
MT451328	Australia
MT451329	Australia
MT451330	Australia
MT451331	Australia
MT451332	Australia
MT451333	Australia
MT451334	Australia
MT451335	Australia
MT451336	Australia
MT451337	Australia
MT451338	Australia
MT451339	Australia
MT451340	Australia
MT451341	Australia
MT451342	Australia
MT451343	Australia
MT451344	Australia
MT451345	Australia
MT451346	Australia
MT451347	Australia
MT451348	Australia
MT451349	Australia
MT451350	Australia
MT451351	Australia
MT451352	Australia
MT451353	Australia
MT451354	Australia
MT451355	Australia
MT451356	Australia
MT451357	Australia
MT451358	Australia
MT451359	Australia
MT451360	Australia
MT451361	Australia
MT451362	Australia
MT451363	Australia
MT451364	Australia
MT451365	Australia
MT451366	Australia
MT451367	Australia
MT451368	Australia
MT451369	Australia
MT451370	Australia
MT451371	Australia
MT451372	Australia
MT451373	Australia
MT451374	Australia
MT451375	Australia
MT451376	Australia
MT451377	Australia
MT451378	Australia
MT451379	Australia
MT451380	Australia
MT451381	Australia
MT451382	Australia
MT451383	Australia
MT451384	Australia
MT451385	Australia
MT451386	Australia
MT451387	Australia
MT451388	Australia
MT451389	Australia
MT451390	Australia
MT451391	Australia
MT451392	Australia
MT451393	Australia
MT451394	Australia
MT451395	Australia
MT451396	Australia
MT451397	Australia
MT451398	Australia
MT451399	Australia
MT451400	Australia
MT451401	Australia
MT451402	Australia
MT451403	Australia
MT451404	Australia
MT451405	Australia
MT451406	Australia
MT451407	Australia
MT451408	Australia
MT451409	Australia
MT451410	Australia
MT451411	Australia
MT451412	Australia
MT451413	Australia
MT451414	Australia
MT451415	Australia
MT451416	Australia
MT451417	Australia
MT451418	Australia
MT451419	Australia
MT451420	Australia
MT451421	Australia
MT451422	Australia
MT451423	Australia
MT451424	Australia
MT451425	Australia
MT451426	Australia
MT451427	Australia
MT451428	Australia
MT451429	Australia
MT451430	Australia
MT451431	Australia
MT451432	Australia
MT451433	Australia
MT451434	Australia
MT451435	Australia
MT451436	Australia
MT451437	Australia
MT451438	Australia
MT451439	Australia
MT451440	Australia
MT451441	Australia
MT451442	Australia
MT451443	Australia
MT451444	Australia
MT451445	Australia
MT451446	Australia
MT451447	Australia
MT451448	Australia
MT451449	Australia
MT451450	Australia
MT451451	Australia
MT451452	Australia
MT451453	Australia
MT451454	Australia
MT451455	Australia
MT451456	Australia
MT451457	Australia
MT451458	Australia
MT451459	Australia
MT451460	Australia
MT451461	Australia
MT451462	Australia
MT451463	Australia
MT451464	Australia
MT451465	Australia
MT451466	Australia
MT451467	Australia
MT451468	Australia
MT451469	Australia
MT451470	Australia
MT451471	Australia
MT451472	Australia
MT451473	Australia
MT451474	Australia
MT451475	Australia
MT451476	Australia
MT451477	Australia
MT451478	Australia
MT451479	Australia
MT451480	Australia
MT451481	Australia
MT451482	Australia
MT451483	Australia
MT451484	Australia
MT451485	Australia
MT451486	Australia
MT451487	Australia
MT451488	Australia
MT451489	Australia
MT451490	Australia
MT451491	Australia
MT451492	Australia
MT451493	Australia
MT451494	Australia
MT451495	Australia
MT451496	Australia
MT451497	Australia
MT451498	Australia
MT451499	Australia
MT451500	Australia
MT451501	Australia
MT451502	Australia
MT451503	Australia
MT451504	Australia
MT451505	Australia
MT451506	Australia
MT451507	Australia
MT451508	Australia
MT451509	Australia
MT451510	Australia
MT451511	Australia
MT451512	Australia
MT451513	Australia
MT451514	Australia
MT451515	Australia
MT451516	Australia
MT451517	Australia
MT451518	Australia
MT451519	Australia
MT451520	Australia
MT451521	Australia
MT451522	Australia
MT451523	Australia
MT451524	Australia
MT451525	Australia
MT451526	Australia
MT451527	Australia
MT451528	Australia
MT451529	Australia
MT451530	Australia
MT451531	Australia
MT451532	Australia
MT451533	Australia
MT451534	Australia
MT451535	Australia
MT451536	Australia
MT451537	Australia
MT451538	Australia
MT451539	Australia
MT451540	Australia
MT451541	Australia
MT451542	Australia
MT451543	Australia
MT451544	Australia
MT451545	Australia
MT451546	Australia
MT451547	Australia
MT451548	Australia
MT451549	Australia
MT451550	Australia
MT451551	Australia
MT451552	Australia
MT451553	Australia
MT451554	Australia
MT451555	Australia
MT451556	Australia
MT451557	Australia
MT451558	Australia
MT451559	Australia
MT451560	Australia
MT451561	Australia
MT451562	Australia
MT451563	Australia
MT451564	Australia
MT451565	Australia
MT451566	Australia
MT451567	Australia
MT451568	Australia
MT451569	Australia
MT451570	Australia
MT451571	Australia
MT451572	Australia
MT451573	Australia
MT451574	Australia
MT451575	Australia
MT451576	Australia
MT451577	Australia
MT451578	Australia
MT451579	Australia
MT451580	Australia
MT451581	Australia
MT451582	Australia
MT451583	Australia
MT451584	Australia
MT451585	Australia
MT451586	Australia
MT451587	Australia
MT451588	Australia
MT451589	Australia
MT451590	Australia
MT451591	Australia
MT451592	Australia
MT451593	Australia
MT451594	Australia
MT451595	Australia
MT451596	Australia
MT451597	Australia
MT451598	Australia
MT451599	Australia
MT451600	Australia
MT451601	Australia
MT451602	Australia
MT451603	Australia
MT451604	Australia
MT451605	Australia
MT451606	Australia
MT451607	Australia
MT451608	Australia
MT451609	Australia
MT451610	Australia
MT451611	Australia
MT451612	Australia
MT451613	Australia
MT451614	Australia
MT451615	Australia
MT451616	Australia
MT451617	Australia
MT451618	Australia
MT451619	Australia
MT451620	Australia
MT451621	Australia
MT451622	Australia
MT451623	Australia
MT451624	Australia
MT451625	Australia
MT451626	Australia
MT451627	Australia
MT451628	Australia
MT451629	Australia
MT451630	Australia
MT451631	Australia
MT451632	Australia
MT451633	Australia
MT451634	Australia
MT451635	Australia
MT451636	Australia
MT451637	Australia
MT451638	Australia
MT451639	Australia
MT451640	Australia
MT451641	Australia
MT451642	Australia
MT451643	Australia
MT451644	Australia
MT451645	Australia
MT451646	Australia
MT451647	Australia
MT451648	Australia
MT451649	Australia
MT451650	Australia
MT451651	Australia
MT451652	Australia
MT451653	Australia
MT451654	Australia
MT451655	Australia
MT451656	Australia
MT451657	Australia
MT451658	Australia
MT451659	Australia
MT451660	Australia
MT451661	Australia
MT451662	Australia
MT451663	Australia
MT451664	Australia
MT451665	Australia
MT451666	Australia
MT451667	Australia
MT451668	Australia
MT451669	Australia
MT451670	Australia
MT451671	Australia
MT451672	Australia
MT451673	Australia
MT451674	Australia
MT451675	Australia
MT451676	Australia
MT451677	Australia
MT451678	Australia
MT451679	Australia
MT451680	Australia
MT451681	Australia
MT451682	Australia
MT451683	Australia
MT451684	Australia
MT451685	Australia
MT451686	Australia
MT451687	Australia
MT451688	Australia
MT451689	Australia
MT451690	Australia
MT451691	Australia
MT451692	Australia
MT451693	Australia
MT451694	Australia
MT451695	Australia
MT451696	Australia
MT451697	Australia
MT451698	Australia
MT451699	Australia
MT451700	Australia
MT451701	Australia
MT451702	Australia
MT451703	Australia
MT451704	Australia
MT451705	Australia
MT451706	Australia
MT451707	Australia
MT451708	Australia
MT451709	Australia
MT451710	Australia
MT451711	Australia
MT451712	Australia
MT451713	Australia
MT451714	Australia
MT451715	Australia
MT451716	Australia
MT451717	Australia
MT451718	Australia
MT451719	Australia
MT451720	Australia
MT451721	Australia
MT451722	Australia
MT451723	Australia
MT451724	Australia
MT451725	Australia
MT451726	Australia
MT451727	Australia
MT451728	Australia
MT451729	Australia
MT451730	Australia
MT451731	Australia
MT451732	Australia
MT451733	Australia
MT451734	Australia
MT451735	Australia
MT451736	Australia
MT451737	Australia
MT451738	Australia
MT451739	Australia
MT451740	Australia
MT451741	Australia
MT451742	Australia
MT451743	Australia
MT451744	Australia
MT451745	Australia
MT451746	Australia
MT451747	Australia
MT451748	Australia
MT451749	Australia
MT451750	Australia
MT451751	Australia
MT451752	Australia
MT451753	Australia
MT451754	Australia
MT451755	Australia
MT451756	Australia
MT451757	Australia
MT451758	Australia
MT451759	Australia
MT451760	Australia
MT451761	Australia
MT451762	Australia
MT451763	Australia
MT451764	Australia
MT451765	Australia
MT451766	Australia
MT451767	Australia
MT451768	Australia
MT451769	Australia
MT451770	Australia
MT451771	Australia
MT451772	Australia
MT451773	Australia
MT451774	Australia
MT451775	Australia
MT451776	Australia
MT451777	Australia
MT451778	Australia
MT451779	Australia
MT451780	Australia
MT451781	Australia
MT451782	Australia
MT451783	Australia
MT451784	Australia
MT451785	Australia
MT451786	Australia
MT451787	Australia
MT451788	Australia
MT451789	Australia
MT451790	Australia
MT451791	Australia
MT451792	Australia
MT451793	Australia
MT451794	Australia
MT451795	Australia
MT451796	Australia
MT451797	Australia
MT451798	Australia
MT451799	Australia
MT451800	Australia
MT451801	Australia
MT451802	Australia
MT451803	Australia
MT451804	Australia
MT451805	Australia
MT451806	Australia
MT451807	Australia
MT451808	Australia
MT451809	Australia
MT451810	Australia
MT451811	Australia
MT451812	Australia
MT451813	Australia
MT451814	Australia
MT451815	Australia
MT451816	Australia
MT451817	Australia
MT451818	Australia
MT451819	Australia
MT451820	Australia
MT451821	Australia
MT451822	Australia
MT451823	Australia
MT451824	Australia
MT451825	Australia
MT451826	Australia
MT451827	Australia
MT451828	Australia
MT451829	Australia
MT451830	Australia
MT451831	Australia
MT451832	Australia
MT451833	Australia
MT451834	Australia
MT451835	Australia
MT451836	Australia
MT451837	Australia
MT451838	Australia
MT451839	Australia
MT451840	Australia
MT451841	Australia
MT451842	Australia
MT451874	India
MT451875	India
MT451876	India
MT451877	India
MT451878	India
MT451879	India
MT451880	India
MT451881	India
MT451882	India
MT451883	India
MT451884	India
MT451885	India
MT451886	India
MT451887	India
MT451888	India
MT451889	India
MT451890	India
MT452574	USA
MT452575	USA
MT452576	USA
MT444148	USA
MT444515	USA
MT444516	USA
MT444517	USA
MT444518	USA
MT444519	USA
MT444520	USA
MT444521	USA
MT444522	USA
MT444523	USA
MT444524	USA
MT444525	USA
MT444526	USA
MT444527	USA
MT444528	USA
MT444529	USA
MT444530	USA
MT444531	USA
MT444532	USA
MT444533	USA
MT444534	USA
MT444535	USA
MT444536	USA
MT444537	USA
MT444538	USA
MT444539	USA
MT444540	USA
MT444541	USA
MT444542	USA
MT444543	USA
MT444544	USA
MT444545	USA
MT444546	USA
MT444547	USA
MT444548	USA
MT444549	USA
MT444550	USA
MT444551	USA
MT444552	USA
MT444553	USA
MT444554	USA
MT444555	USA
MT444556	USA
MT444557	USA
MT444558	USA
MT444559	USA
MT444560	USA
MT444561	USA
MT444562	USA
MT444563	USA
MT444564	USA
MT444565	USA
MT444566	USA
MT444567	USA
MT444568	USA
MT444569	USA
MT444570	USA
MT444571	USA
MT444572	USA
MT444573	USA
MT444574	USA
MT444575	USA
MT444576	USA
MT444577	USA
MT444578	USA
MT444579	USA
MT444580	USA
MT444581	USA
MT444582	USA
MT444583	USA
MT444584	USA
MT444585	USA
MT444586	USA
MT444587	USA
MT444588	USA
MT444589	USA
MT444590	USA
MT444591	USA
MT444592	USA
MT444593	USA
MT444594	USA
MT444595	USA
MT444596	USA
MT444597	USA
MT444598	USA
MT444599	USA
MT444600	USA
MT444601	USA
MT444602	USA
MT444603	USA
MT444604	USA
MT444605	USA
MT444606	USA
MT444607	USA
MT444608	USA
MT444609	USA
MT444610	USA
MT444611	USA
MT444612	USA
MT444613	USA
MT444614	USA
MT444615	USA
MT444616	USA
MT444617	USA
MT444618	USA
MT444619	USA
MT444620	USA
MT444621	USA
MT444622	USA
MT444623	USA
MT444624	USA
MT444625	USA
MT444626	USA
MT444627	USA
MT444628	USA
MT444629	USA
MT444630	USA
MT444631	USA
MT444632	USA
MT444633	USA
MT444634	USA
MT444635	USA
MT446312	China
MT446339	USA
MT446340	USA
MT446341	USA
MT446342	USA
MT446343	USA
MT446344	USA
MT446345	USA
MT446346	USA
MT446347	USA
MT446348	USA
MT446349	USA
MT446350	USA
MT446351	USA
MT446352	USA
MT446353	USA
MT446354	USA
MT446355	USA
MT446356	USA
MT446357	USA
MT446358	USA
MT446359	USA
MT446360	USA
MT446361	USA
MT447154	Thailand
MT447155	Thailand
MT447156	Thailand
MT447157	Thailand
MT447158	Thailand
MT447159	Thailand
MT447160	Thailand
MT447161	Thailand
MT447162	Thailand
MT447163	Thailand
MT447164	Thailand
MT447165	Thailand
MT447166	Thailand
MT447167	Thailand
MT447168	Thailand
MT447169	Thailand
MT447170	Thailand
MT447171	Thailand
MT447172	Thailand
MT447173	Thailand
MT447174	Thailand
MT447175	Thailand
MT447176	Thailand
MT447177	Iran
MT438718	USA
MT438719	USA
MT438720	USA
MT438721	USA
MT438722	USA
MT438723	USA
MT438724	USA
MT438725	USA
MT438726	USA
MT438727	USA
MT438728	USA
MT438729	USA
MT438730	USA
MT438731	USA
MT438732	USA
MT438733	USA
MT438734	USA
MT438735	USA
MT438736	USA
MT438737	USA
MT438738	USA
MT438739	USA
MT438740	USA
MT438741	USA
MT438742	USA
MT438743	USA
MT438744	USA
MT438745	USA
MT438746	USA
MT438747	USA
MT438748	USA
MT438749	USA
MT438750	USA
MT438751	USA
MT438752	USA
MT438753	USA
MT438754	USA
MT438755	USA
MT438756	USA
MT438757	USA
MT438758	USA
MT438759	USA
MT438760	USA
MT439230	USA
MT439231	USA
MT439232	USA
MT439233	USA
MT439234	USA
MT439235	USA
MT439236	USA
MT439237	USA
MT439238	USA
MT439239	USA
MT439240	USA
MT439241	USA
MT439242	USA
MT439243	USA
MT439244	USA
MT439245	USA
MT439246	USA
MT439247	USA
MT439248	USA
MT439249	USA
MT439250	USA
MT439251	USA
MT439252	USA
MT439253	USA
MT439254	USA
MT439255	USA
MT439256	USA
MT439257	USA
MT439258	USA
MT439259	USA
MT439260	USA
MT439261	USA
MT439262	USA
MT439263	USA
MT439264	USA
MT439265	USA
MT439266	USA
MT439267	USA
MT439268	USA
MT439269	USA
MT439270	USA
MT439271	USA
MT439272	USA
MT439273	USA
MT439274	USA
MT439275	USA
MT439276	USA
MT439277	USA
MT439278	USA
MT439279	USA
MT439280	USA
MT439281	USA
MT439282	USA
MT439283	USA
MT439284	USA
MT439285	USA
MT439286	USA
MT439287	USA
MT439288	USA
MT439289	USA
MT439290	USA
MT439291	USA
MT439292	USA
MT439293	USA
MT439294	USA
MT439295	USA
MT439296	USA
MT439297	USA
MT439298	USA
MT439299	USA
MT439300	USA
MT439301	USA
MT439302	USA
MT439303	USA
MT439304	USA
MT439305	USA
MT439306	USA
MT439307	USA
MT439308	USA
MT439309	USA
MT439310	USA
MT439311	USA
MT439312	USA
MT439313	USA
MT439314	USA
MT439315	USA
MT439316	USA
MT439317	USA
MT439318	USA
MT439319	USA
MT439320	USA
MT439595	India
MT439596	India
MT439597	India
MT434757	India
MT434758	India
MT434759	India
MT434760	India
MT434782	USA
MT434783	USA
MT434784	USA
MT434785	USA
MT434786	USA
MT434787	USA
MT434788	USA
MT434789	USA
MT434790	USA
MT434791	USA
MT434792	USA
MT434793	USA
MT434794	USA
MT434795	USA
MT434796	USA
MT434797	USA
MT434798	USA
MT434799	USA
MT434800	USA
MT434801	USA
MT434802	USA
MT434803	USA
MT434804	USA
MT434805	USA
MT434806	USA
MT434807	USA
MT434808	USA
MT434809	USA
MT434810	USA
MT434811	USA
MT434812	USA
MT434813	USA
MT434814	USA
MT434815	USA
MT434816	USA
MT434817	USA
MT435079	India
MT435080	India
MT435081	India
MT435082	India
MT435083	India
MT435084	India
MT435085	India
MT435086	India
MT365028	Hong Kong
MT365029	Hong Kong
MT365030	Hong Kong
MT365031	Hong Kong
MT365032	Hong Kong
MT428551	Kazakhstan
MT428552	Kazakhstan
MT428553	Kazakhstan
MT428554	Kazakhstan
MT429183	USA
MT429184	USA
MT429185	USA
MT429186	USA
MT429187	USA
MT429188	USA
MT429189	USA
MT429190	USA
MT429191	USA
MT432195	USA
MT318827	
MT422806	USA
MT422807	USA
MT215194	Hong Kong
MT215195	Hong Kong
MT270814	Hong Kong
MT270815	Hong Kong
MT276600	Hong Kong
MT418880	USA
MT418881	USA
MT418882	USA
MT418883	USA
MT418884	USA
MT418885	USA
MT418886	USA
MT418887	USA
MT418888	USA
MT418889	USA
MT418890	USA
MT418891	USA
MT418892	USA
MT418893	USA
MT418894	USA
MT419810	Puerto Rico
MT419811	Puerto Rico
MT419812	Puerto Rico
MT419813	Puerto Rico
MT419814	Puerto Rico
MT419815	Puerto Rico
MT419816	Puerto Rico
MT419817	Puerto Rico
MT419818	Puerto Rico
MT419819	Puerto Rico
MT419820	Puerto Rico
MT419821	Puerto Rico
MT419822	Puerto Rico
MT419827	USA
MT419828	USA
MT419829	USA
MT419830	USA
MT419831	USA
MT419832	USA
MT419833	USA
MT419834	USA
MT419835	USA
MT419836	USA
MT419837	USA
MT419838	USA
MT419839	USA
MT419840	USA
MT419841	USA
MT419842	USA
MT419843	USA
MT419844	USA
MT419845	USA
MT419846	USA
MT419847	USA
MT419848	USA
MT419849	USA
MT419850	USA
MT419851	USA
MT419852	USA
MT419853	USA
MT419854	USA
MT419855	USA
MT419856	USA
MT419857	USA
MT419858	USA
MT419859	USA
MT419860	USA
MT412134	China
MT412135	USA
MT412136	USA
MT412137	USA
MT412138	USA
MT412139	USA
MT412140	USA
MT412141	USA
MT412142	USA
MT412143	USA
MT412144	USA
MT412145	USA
MT412146	USA
MT412147	USA
MT412148	USA
MT412149	USA
MT412150	USA
MT412151	USA
MT412152	USA
MT412153	USA
MT412154	USA
MT412155	USA
MT412156	USA
MT412157	USA
MT412158	USA
MT412159	USA
MT412160	USA
MT412161	USA
MT412162	USA
MT412163	USA
MT412164	USA
MT412165	USA
MT412166	USA
MT412167	USA
MT412168	USA
MT412169	USA
MT412170	USA
MT412171	USA
MT412172	USA
MT412173	USA
MT412174	USA
MT412175	USA
MT412176	USA
MT412177	USA
MT412178	USA
MT412179	USA
MT412180	USA
MT412181	USA
MT412182	USA
MT412183	USA
MT412184	USA
MT412185	USA
MT412186	USA
MT412187	USA
MT412188	USA
MT412189	USA
MT412190	USA
MT412191	USA
MT412192	USA
MT412193	USA
MT412194	USA
MT412195	USA
MT412196	USA
MT412197	USA
MT412198	USA
MT412199	USA
MT412200	USA
MT412201	USA
MT412202	USA
MT412203	USA
MT412204	USA
MT412205	USA
MT412206	USA
MT412207	USA
MT412208	USA
MT412209	USA
MT412210	USA
MT412211	USA
MT412212	USA
MT412213	USA
MT412214	USA
MT412215	USA
MT412216	USA
MT412217	USA
MT412218	USA
MT412219	USA
MT412220	USA
MT412221	USA
MT412222	USA
MT412223	USA
MT412224	USA
MT412225	USA
MT412226	USA
MT412227	USA
MT412228	USA
MT412229	USA
MT412230	USA
MT412231	USA
MT412232	USA
MT412233	USA
MT412234	USA
MT412235	USA
MT412236	USA
MT412237	USA
MT412238	USA
MT412239	USA
MT412240	USA
MT412241	USA
MT412242	USA
MT412243	USA
MT412244	USA
MT412245	USA
MT412246	USA
MT412247	USA
MT412248	USA
MT412249	USA
MT412250	USA
MT412251	USA
MT412252	USA
MT412253	USA
MT412254	USA
MT412255	USA
MT412256	USA
MT412257	USA
MT412258	USA
MT412259	USA
MT412260	USA
MT412261	USA
MT412262	USA
MT412263	USA
MT412264	USA
MT412265	USA
MT412266	USA
MT412267	USA
MT412268	USA
MT412269	USA
MT412270	USA
MT412271	USA
MT412272	USA
MT412273	USA
MT412274	USA
MT412275	USA
MT412276	USA
MT412277	USA
MT412278	USA
MT412279	USA
MT412280	USA
MT412281	USA
MT412282	USA
MT412283	USA
MT412284	USA
MT412285	USA
MT412286	USA
MT412287	USA
MT412288	USA
MT412289	USA
MT412290	USA
MT412291	USA
MT412292	USA
MT412293	USA
MT412294	USA
MT412295	USA
MT412296	USA
MT412297	USA
MT412298	USA
